"0","1","12(p0)","12(p1)","19(p0)","19(p1)","19(p2)","19(p3)","19(p4)","19(p5)","19(p6)","19(p7)","19(p8)","19(p9)","19(p10)","19(p11)","19(p12)","19(p13)","19(p14)","19(p15)","19(p16)","19(p17)","19(p18)","19(p19)","19(p20)","2","20(p0)","20(p1)","39","43","44","5(p0)","5(p1)","50","53(p0)","53(p1)","7","8","80","81","85","86","92","label(p0)","label(p1)"
0.21005399999999996,0.21067167443625046,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9737315875613748,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9737313776267109,1,-1,-1,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9679760568649457,-0.931034,-0.9486395772616326,-1,1,-1
-0.6463159999999999,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9934533551554828,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9934532808277103,1,-1,-0.977444,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9920189549819179,-0.931034,-0.9871998516153602,-0.977444,1,-1
-0.9973339999999999,-0.9973332826149847,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.9676899999999999,-0.967673058846965,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9888264649460883,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
0.25130399999999997,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9830400981996726,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9830402935578346,1,-1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9793241052500311,-0.931034,-0.9668403740397916,-0.9924820000000001,1,-1
-0.98855,-0.9885443266688756,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-0.9968057097374744,-0.986707,-1,-1,-1,-1,-1,1,-1
-0.970356,-0.9703417782720593,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-1,1,-1,-1,-0.996677,-1,-1,-1,-1,-1,1,-1
-0.9725520000000001,-0.9725380162385471,1,-1,0,0,0,0,0,0,0,0.964995819274328,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-0.999446,-1,-1,-1,-1,-1,1,-1
-0.9982740000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9849619999999999,-1,1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.953104,-0.9530801887122978,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.7197199999999999,-0.7195762481969127,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9097740000000001,1,-1,-0.060702788953618136,0.49709199999999987,-1,-1,-1,-1,-1,1,-1
-0.48100199999999993,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9390343698854338,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9390348761401504,1,-1,-0.977444,1,-1,-0.9968057097374744,-0.997785,-0.9310344827586207,-0.9256765182691109,-0.931034,-0.8808009613430388,-0.977444,1,-1
-0.9971760000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9936099162795312,-0.989477,-1,-1,-1,-1,-0.954888,1,-1
-0.576206,-0.5759899337424836,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.987815,-1,-1,-1,-1,-1,1,-1
-0.31568799999999997,-0.983837530443522,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.5911059999999999,-0.5908991262096075,-1,1,0,0,0,0,0,0,0,0.964995819274328,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9979418985270049,-0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9979422290130571,1,-1,-1,1,-1,-0.9968057097374744,-0.994461,-0.9310344827586207,-0.9974909589724404,-0.931034,-0.995976645204828,-1,1,-1
-0.91499,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9817921440261865,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9817919057643827,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9778027185434592,-0.931034,-0.9643995256427206,-0.9924820000000001,1,-1
-0.99702,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9959185761047462,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9959187710293295,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9950243172465394,-0.931034,-0.9920203792095754,-0.9924820000000001,1,-1
-0.654158,-0.6539814070537877,-1,1,0,0,0.8864052604279185,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9987725040916531,-0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9987728055320635,1,-1,-1,1,-1,-0.9968057097374744,-0.997231,-0.9310344827586207,-0.9985035540591096,-0.931034,-0.9976005888028793,-1,1,-1
0.15327599999999997,0.15386378719915594,-1,1,0,0,0,0,0,0,0,0.964995819274328,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.953056464811784,-0.8660254037844386,-0.5,-0.31034482758620685,-0.357143,-0.9550984076748097,1,-1,-0.9924820000000001,1,-1,-0.9712453748555994,-0.995015,-0.7931034482758621,-0.982583863324604,-0.793103,-0.9720673808335193,-1,1,-1
-0.632984,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9805851063829787,0.8660254037844386,-0.5,-0.8620689655172414,-0.928571,-0.9979745236043186,1,-1,-0.9849619999999999,-1,1,-0.9968057097374744,-0.998892,-0.8620689655172414,-0.9763312133682505,-0.931034,-0.9960397876047523,-0.9849619999999999,1,-1
-0.9982740000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.998338,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.6326700000000001,-0.9659473002990046,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-1,-1,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.9896480000000001,-0.989643446672159,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.990904,-0.9926244843495522,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9849619999999999,-1,1,-1,-1,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.868878,-0.8688123197538291,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9888264649460883,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-0.9968057097374744,-0.998892,-1,-1,-1,-1,-1,1,-1
-0.8318620000000001,-0.8317765803353616,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-0.9968057097374744,-0.997231,-1,-1,-1,-1,-1,1,-1
-0.7112499999999999,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9860883797054011,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9860880956081374,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9830402793365757,-0.931034,-0.9727994380326406,-0.9924820000000001,1,-1
-0.925656,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.4887220000000001,1,-1,-1,-1,-1,-1,-1,-1,-0.8195479999999999,1,-1
-0.6820759999999999,-0.9711265779829645,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.789358,-0.7892512470207141,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-0.998892,-1,-1,-1,-1,-1,1,-1
-0.02709399999999995,-0.0265981034674333,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-0.999446,-1,-1,-1,-1,-1,1,-1
-0.9978039999999999,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,-1,1,-0.947368,1,-1,-1,-1,-1,-1,-1,-1,-0.947368,1,-1
-0.764734,-0.7646141418105048,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.805984,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9862929623567922,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9862929644214525,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9832896869933907,-0.931034,-0.97319999763216,-0.9924820000000001,1,-1
-0.863702,-0.8636330420698692,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,-1,1,-1,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-1,1,-1
-0.5864020000000001,-0.586190327944175,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9904950900163666,-0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9904952981093534,1,-1,-1,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9884125202643722,-0.931034,-0.9814164024223002,-1,1,-1
-0.9963919999999999,-0.9963903217378509,-1,1,0,0,0,0,0,0,0,0,0,0,0,0.9833783437888832,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.9716119999999999,-0.9736371362418305,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-1,-1,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.9982740000000001,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-0.9936099162795312,-0.998892,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.988864,-0.9888586469612535,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.990904,-0.9908987258015918,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-0.999446,-1,-1,-1,-1,-1,1,-1
-0.971298,-0.9736371362418305,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-1,-1,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.9978039999999999,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.969924,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.969924,1,-1
-0.998432,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.9982740000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.969924,-1,1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.969924,1,-1
-0.9720819999999999,-0.9736371362418305,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-0.9776354585760682,-0.995015,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.715328,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9869067103109656,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9869065616554207,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9840379099638359,-0.931034,-0.9743997032307202,-0.9924820000000001,1,-1
-0.775242,-0.7751268542644955,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-0.9936099162795312,-0.998892,-1,-1,-1,-1,-1,1,-1
-0.8685639999999999,-0.8684979994614512,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.99749,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9924820000000001,1,-1
0.011175999999999853,-0.996076001445473,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9849619999999999,1,-1,-1,-1,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.9948239999999999,-0.9984304005781892,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9718085106382979,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9718088402406754,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9656316248908842,-0.931034,-0.9448806312661432,-0.9924820000000001,1,-1
-0.9720819999999999,-0.9736371362418305,-1,1,0,0.8357108940373452,-0.2954684201426395,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-1,-1,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.9711399999999999,-0.9736371362418305,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9924820000000001,1,-1,-1,-1,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.68788,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9701309328968903,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.970130530701055,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9635864821050006,-0.931034,-0.941599199670081,-0.9924820000000001,1,-1
-0.4210879999999999,-0.9811688110184277,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.9963919999999999,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0.9799578870122225,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.9971760000000001,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9872198325590624,-0.997785,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.708426,-0.7082787360320167,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-1,1,-1
